split,track,stem,start_sec,end_sec,rms_dbfs,active_frame_ratio
train,Helado Negro - Mitad Del Mundo,mixture,140.000,150.000,-17.819,1.000000
train,Helado Negro - Mitad Del Mundo,vocals,140.000,150.000,-20.149,1.000000
train,Helado Negro - Mitad Del Mundo,drums,140.000,150.000,-31.577,1.000000
train,Helado Negro - Mitad Del Mundo,bass,140.000,150.000,-23.006,0.755000
train,Helado Negro - Mitad Del Mundo,other,140.000,150.000,-29.010,1.000000
train,Helado Negro - Mitad Del Mundo,mixture,150.000,160.000,-16.460,1.000000
train,Helado Negro - Mitad Del Mundo,vocals,150.000,160.000,-18.334,1.000000
train,Helado Negro - Mitad Del Mundo,drums,150.000,160.000,-31.558,1.000000
train,Helado Negro - Mitad Del Mundo,bass,150.000,160.000,-23.259,0.775000
train,Helado Negro - Mitad Del Mundo,other,150.000,160.000,-26.285,1.000000
train,Helado Negro - Mitad Del Mundo,mixture,160.000,170.000,-20.650,1.000000
train,Helado Negro - Mitad Del Mundo,vocals,160.000,170.000,-27.645,0.405000
train,Helado Negro - Mitad Del Mundo,drums,160.000,170.000,-31.359,1.000000
train,Helado Negro - Mitad Del Mundo,bass,160.000,170.000,-23.268,0.750000
train,Helado Negro - Mitad Del Mundo,other,160.000,170.000,-28.777,1.000000
train,Helado Negro - Mitad Del Mundo,mixture,170.000,180.000,-29.247,0.670000
train,Helado Negro - Mitad Del Mundo,vocals,170.000,180.000,-70.304,0.000000
train,Helado Negro - Mitad Del Mundo,drums,170.000,180.000,-40.105,0.170000
train,Helado Negro - Mitad Del Mundo,bass,170.000,180.000,-30.535,0.140000
train,Helado Negro - Mitad Del Mundo,other,170.000,180.000,-36.853,0.670000
train,Aimee Norwich - Child,mixture,0.000,10.000,-22.530,0.950000
train,Aimee Norwich - Child,vocals,0.000,10.000,-121.715,0.000000
train,Aimee Norwich - Child,drums,0.000,10.000,-22.530,0.950000
train,Aimee Norwich - Child,bass,0.000,10.000,-105.983,0.000000
train,Aimee Norwich - Child,other,0.000,10.000,-121.350,0.000000
train,Aimee Norwich - Child,mixture,10.000,20.000,-17.265,1.000000
train,Aimee Norwich - Child,vocals,10.000,20.000,-121.791,0.000000
train,Aimee Norwich - Child,drums,10.000,20.000,-22.188,1.000000
train,Aimee Norwich - Child,bass,10.000,20.000,-19.453,0.800000
train,Aimee Norwich - Child,other,10.000,20.000,-28.482,0.795000
train,Aimee Norwich - Child,mixture,20.000,30.000,-16.180,1.000000
train,Aimee Norwich - Child,vocals,20.000,30.000,-30.735,0.320000
train,Aimee Norwich - Child,drums,20.000,30.000,-23.339,1.000000
train,Aimee Norwich - Child,bass,20.000,30.000,-17.744,1.000000
train,Aimee Norwich - Child,other,20.000,30.000,-26.351,1.000000
train,Aimee Norwich - Child,mixture,30.000,40.000,-15.599,1.000000
train,Aimee Norwich - Child,vocals,30.000,40.000,-26.221,0.945000
train,Aimee Norwich - Child,drums,30.000,40.000,-22.309,1.000000
train,Aimee Norwich - Child,bass,30.000,40.000,-17.759,1.000000
train,Aimee Norwich - Child,other,30.000,40.000,-26.362,1.000000
train,Aimee Norwich - Child,mixture,40.000,50.000,-15.654,1.000000
train,Aimee Norwich - Child,vocals,40.000,50.000,-26.322,0.985000
train,Aimee Norwich - Child,drums,40.000,50.000,-22.529,1.000000
train,Aimee Norwich - Child,bass,40.000,50.000,-17.773,1.000000
train,Aimee Norwich - Child,other,40.000,50.000,-26.708,1.000000
train,Aimee Norwich - Child,mixture,50.000,60.000,-15.798,1.000000
train,Aimee Norwich - Child,vocals,50.000,60.000,-26.656,0.985000
train,Aimee Norwich - Child,drums,50.000,60.000,-23.172,1.000000
train,Aimee Norwich - Child,bass,50.000,60.000,-17.625,1.000000
train,Aimee Norwich - Child,other,50.000,60.000,-26.894,1.000000
train,Aimee Norwich - Child,mixture,60.000,70.000,-15.635,1.000000
train,Aimee Norwich - Child,vocals,60.000,70.000,-26.588,0.995000
train,Aimee Norwich - Child,drums,60.000,70.000,-22.482,1.000000
train,Aimee Norwich - Child,bass,60.000,70.000,-17.642,1.000000
train,Aimee Norwich - Child,other,60.000,70.000,-26.074,1.000000
train,Aimee Norwich - Child,mixture,70.000,80.000,-15.486,1.000000
train,Aimee Norwich - Child,vocals,70.000,80.000,-26.300,0.950000
train,Aimee Norwich - Child,drums,70.000,80.000,-22.001,1.000000
train,Aimee Norwich - Child,bass,70.000,80.000,-17.699,1.000000
train,Aimee Norwich - Child,other,70.000,80.000,-25.729,1.000000
train,Aimee Norwich - Child,mixture,80.000,90.000,-15.515,1.000000
train,Aimee Norwich - Child,vocals,80.000,90.000,-26.290,0.910000
train,Aimee Norwich - Child,drums,80.000,90.000,-22.875,1.000000
train,Aimee Norwich - Child,bass,80.000,90.000,-17.842,1.000000
train,Aimee Norwich - Child,other,80.000,90.000,-23.636,1.000000
train,Aimee Norwich - Child,mixture,90.000,100.000,-15.208,1.000000
train,Aimee Norwich - Child,vocals,90.000,100.000,-25.751,0.960000
train,Aimee Norwich - Child,drums,90.000,100.000,-22.565,1.000000
train,Aimee Norwich - Child,bass,90.000,100.000,-17.598,1.000000
train,Aimee Norwich - Child,other,90.000,100.000,-23.586,1.000000
train,Aimee Norwich - Child,mixture,100.000,110.000,-15.348,1.000000
train,Aimee Norwich - Child,vocals,100.000,110.000,-25.780,0.975000
train,Aimee Norwich - Child,drums,100.000,110.000,-23.226,1.000000
train,Aimee Norwich - Child,bass,100.000,110.000,-17.593,1.000000
train,Aimee Norwich - Child,other,100.000,110.000,-23.473,1.000000
train,Aimee Norwich - Child,mixture,110.000,120.000,-15.019,1.000000
train,Aimee Norwich - Child,vocals,110.000,120.000,-25.853,0.980000
train,Aimee Norwich - Child,drums,110.000,120.000,-22.469,1.000000
train,Aimee Norwich - Child,bass,110.000,120.000,-17.582,1.000000
train,Aimee Norwich - Child,other,110.000,120.000,-22.682,1.000000
train,Aimee Norwich - Child,mixture,120.000,130.000,-15.096,1.000000
train,Aimee Norwich - Child,vocals,120.000,130.000,-32.412,1.000000
train,Aimee Norwich - Child,drums,120.000,130.000,-22.096,1.000000
train,Aimee Norwich - Child,bass,120.000,130.000,-17.748,1.000000
train,Aimee Norwich - Child,other,120.000,130.000,-21.079,1.000000
train,Aimee Norwich - Child,mixture,130.000,140.000,-15.144,1.000000
train,Aimee Norwich - Child,vocals,130.000,140.000,-40.540,0.535000
train,Aimee Norwich - Child,drums,130.000,140.000,-21.729,1.000000
train,Aimee Norwich - Child,bass,130.000,140.000,-17.702,1.000000
train,Aimee Norwich - Child,other,130.000,140.000,-21.560,1.000000
train,Aimee Norwich - Child,mixture,140.000,150.000,-15.367,1.000000
train,Aimee Norwich - Child,vocals,140.000,150.000,-102.983,0.000000
train,Aimee Norwich - Child,drums,140.000,150.000,-22.080,1.000000
train,Aimee Norwich - Child,bass,140.000,150.000,-17.700,1.000000
train,Aimee Norwich - Child,other,140.000,150.000,-22.272,1.000000
train,Aimee Norwich - Child,mixture,150.000,160.000,-15.118,1.000000
train,Aimee Norwich - Child,vocals,150.000,160.000,-120.480,0.000000
train,Aimee Norwich - Child,drums,150.000,160.000,-22.071,1.000000
train,Aimee Norwich - Child,bass,150.000,160.000,-17.644,1.000000
train,Aimee Norwich - Child,other,150.000,160.000,-21.479,1.000000
train,Aimee Norwich - Child,mixture,160.000,170.000,-18.837,1.000000
train,Aimee Norwich - Child,vocals,160.000,170.000,-123.909,0.000000
train,Aimee Norwich - Child,drums,160.000,170.000,-53.752,0.050000
train,Aimee Norwich - Child,bass,160.000,170.000,-18.906,1.000000
train,Aimee Norwich - Child,other,160.000,170.000,-36.408,0.330000
train,Aimee Norwich - Child,mixture,170.000,180.000,-38.455,0.435000
train,Aimee Norwich - Child,vocals,170.000,180.000,-121.215,0.000000
train,Aimee Norwich - Child,drums,170.000,180.000,-149.764,0.000000
train,Aimee Norwich - Child,bass,170.000,180.000,-38.456,0.435000
train,Aimee Norwich - Child,other,170.000,180.000,-78.557,0.000000
train,Aimee Norwich - Child,mixture,180.000,189.269,-110.197,0.000000
train,Aimee Norwich - Child,vocals,180.000,189.269,-121.103,0.000000
train,Aimee Norwich - Child,drums,180.000,189.269,-240.000,0.000000
train,Aimee Norwich - Child,bass,180.000,189.269,-110.565,0.000000
train,Aimee Norwich - Child,other,180.000,189.269,-240.000,0.000000
train,Music Delta - Gospel,mixture,0.000,10.000,-17.967,0.975000
train,Music Delta - Gospel,vocals,0.000,10.000,-18.389,0.885000
train,Music Delta - Gospel,drums,0.000,10.000,-31.073,0.335000
train,Music Delta - Gospel,bass,0.000,10.000,-34.324,0.060000
train,Music Delta - Gospel,other,0.000,10.000,-34.722,0.140000
train,Music Delta - Gospel,mixture,10.000,20.000,-15.292,1.000000
train,Music Delta - Gospel,vocals,10.000,20.000,-18.074,1.000000
train,Music Delta - Gospel,drums,10.000,20.000,-21.163,1.000000
train,Music Delta - Gospel,bass,10.000,20.000,-23.082,1.000000
train,Music Delta - Gospel,other,10.000,20.000,-28.045,0.985000
train,Music Delta - Gospel,mixture,20.000,30.000,-15.227,1.000000
train,Music Delta - Gospel,vocals,20.000,30.000,-17.987,1.000000
train,Music Delta - Gospel,drums,20.000,30.000,-21.131,1.000000
train,Music Delta - Gospel,bass,20.000,30.000,-23.212,1.000000
train,Music Delta - Gospel,other,20.000,30.000,-27.750,0.990000
train,Music Delta - Gospel,mixture,30.000,40.000,-15.433,1.000000
train,Music Delta - Gospel,vocals,30.000,40.000,-18.470,0.995000
train,Music Delta - Gospel,drums,30.000,40.000,-20.956,1.000000
train,Music Delta - Gospel,bass,30.000,40.000,-23.063,1.000000
train,Music Delta - Gospel,other,30.000,40.000,-28.121,0.995000
train,Music Delta - Gospel,mixture,40.000,50.000,-15.159,1.000000
train,Music Delta - Gospel,vocals,40.000,50.000,-17.860,1.000000
train,Music Delta - Gospel,drums,40.000,50.000,-21.251,1.000000
train,Music Delta - Gospel,bass,40.000,50.000,-23.062,1.000000
train,Music Delta - Gospel,other,40.000,50.000,-27.791,0.985000
train,Music Delta - Gospel,mixture,50.000,60.000,-15.197,1.000000
train,Music Delta - Gospel,vocals,50.000,60.000,-18.004,0.990000
train,Music Delta - Gospel,drums,50.000,60.000,-20.955,1.000000
train,Music Delta - Gospel,bass,50.000,60.000,-23.101,1.000000
train,Music Delta - Gospel,other,50.000,60.000,-28.141,1.000000
train,Music Delta - Gospel,mixture,60.000,70.000,-14.937,1.000000
train,Music Delta - Gospel,vocals,60.000,70.000,-17.711,1.000000
train,Music Delta - Gospel,drums,60.000,70.000,-20.602,1.000000
train,Music Delta - Gospel,bass,60.000,70.000,-23.116,1.000000
train,Music Delta - Gospel,other,60.000,70.000,-27.888,1.000000
train,Music Delta - Gospel,mixture,70.000,75.737,-19.573,1.000000
train,Music Delta - Gospel,vocals,70.000,75.737,-55.053,0.043860
train,Music Delta - Gospel,drums,70.000,75.737,-20.162,1.000000
train,Music Delta - Gospel,bass,70.000,75.737,-30.443,0.184211
train,Music Delta - Gospel,other,70.000,75.737,-33.391,0.333333
train,Music Delta - Grunge,mixture,0.000,10.000,-17.794,1.000000
train,Music Delta - Grunge,vocals,0.000,10.000,-24.421,0.585000
train,Music Delta - Grunge,drums,0.000,10.000,-20.142,1.000000
train,Music Delta - Grunge,bass,0.000,10.000,-29.904,0.785000
train,Music Delta - Grunge,other,0.000,10.000,-26.164,0.790000
train,Music Delta - Grunge,mixture,10.000,20.000,-17.407,1.000000
train,Music Delta - Grunge,vocals,10.000,20.000,-24.219,0.955000
train,Music Delta - Grunge,drums,10.000,20.000,-20.030,1.000000
train,Music Delta - Grunge,bass,10.000,20.000,-28.647,1.000000
train,Music Delta - Grunge,other,10.000,20.000,-25.121,1.000000
train,Music Delta - Grunge,mixture,20.000,30.000,-17.547,1.000000
train,Music Delta - Grunge,vocals,20.000,30.000,-23.794,1.000000
train,Music Delta - Grunge,drums,20.000,30.000,-20.427,1.000000
train,Music Delta - Grunge,bass,20.000,30.000,-28.747,1.000000
train,Music Delta - Grunge,other,20.000,30.000,-25.028,1.000000
train,Music Delta - Grunge,mixture,30.000,40.000,-16.511,1.000000
train,Music Delta - Grunge,vocals,30.000,40.000,-22.646,0.930000
train,Music Delta - Grunge,drums,30.000,40.000,-18.979,0.995000
train,Music Delta - Grunge,bass,30.000,40.000,-30.073,0.810000
train,Music Delta - Grunge,other,30.000,40.000,-24.975,1.000000
train,Music Delta - Rockabilly,mixture,0.000,10.000,-15.668,1.000000
train,Music Delta - Rockabilly,vocals,0.000,10.000,-20.196,0.955000
train,Music Delta - Rockabilly,drums,0.000,10.000,-20.046,1.000000
train,Music Delta - Rockabilly,bass,0.000,10.000,-26.160,0.645000
train,Music Delta - Rockabilly,other,0.000,10.000,-22.868,1.000000
train,Music Delta - Rockabilly,mixture,10.000,20.000,-16.327,1.000000
train,Music Delta - Rockabilly,vocals,10.000,20.000,-21.269,0.735000
train,Music Delta - Rockabilly,drums,10.000,20.000,-20.447,1.000000
train,Music Delta - Rockabilly,bass,10.000,20.000,-26.657,0.650000
train,Music Delta - Rockabilly,other,10.000,20.000,-23.033,1.000000
train,Music Delta - Rockabilly,mixture,20.000,25.949,-15.926,1.000000
train,Music Delta - Rockabilly,vocals,20.000,25.949,-19.873,0.991525
train,Music Delta - Rockabilly,drums,20.000,25.949,-20.986,1.000000
train,Music Delta - Rockabilly,bass,20.000,25.949,-27.404,0.618644
train,Music Delta - Rockabilly,other,20.000,25.949,-22.805,1.000000
train,Chris Durban - Celebrate,mixture,0.000,10.000,-30.227,0.180000
train,Chris Durban - Celebrate,vocals,0.000,10.000,-240.000,0.000000
train,Chris Durban - Celebrate,drums,0.000,10.000,-30.862,0.090000
train,Chris Durban - Celebrate,bass,0.000,10.000,-240.000,0.000000
train,Chris Durban - Celebrate,other,0.000,10.000,-38.888,0.135000
train,Chris Durban - Celebrate,mixture,10.000,20.000,-24.164,1.000000
train,Chris Durban - Celebrate,vocals,10.000,20.000,-240.000,0.000000
train,Chris Durban - Celebrate,drums,10.000,20.000,-25.678,0.705000
train,Chris Durban - Celebrate,bass,10.000,20.000,-240.000,0.000000
train,Chris Durban - Celebrate,other,10.000,20.000,-29.591,0.995000
train,Chris Durban - Celebrate,mixture,20.000,30.000,-23.138,1.000000
train,Chris Durban - Celebrate,vocals,20.000,30.000,-240.000,0.000000
train,Chris Durban - Celebrate,drums,20.000,30.000,-24.301,1.000000
train,Chris Durban - Celebrate,bass,20.000,30.000,-240.000,0.000000
train,Chris Durban - Celebrate,other,20.000,30.000,-29.566,1.000000
train,Chris Durban - Celebrate,mixture,30.000,40.000,-21.127,1.000000
train,Chris Durban - Celebrate,vocals,30.000,40.000,-240.000,0.000000
train,Chris Durban - Celebrate,drums,30.000,40.000,-24.496,1.000000
train,Chris Durban - Celebrate,bass,30.000,40.000,-25.927,0.410000
train,Chris Durban - Celebrate,other,30.000,40.000,-27.846,0.995000
train,Chris Durban - Celebrate,mixture,40.000,50.000,-18.880,1.000000
train,Chris Durban - Celebrate,vocals,40.000,50.000,-75.860,0.000000
train,Chris Durban - Celebrate,drums,40.000,50.000,-24.470,1.000000
train,Chris Durban - Celebrate,bass,40.000,50.000,-21.538,1.000000
train,Chris Durban - Celebrate,other,40.000,50.000,-26.378,0.995000
train,Chris Durban - Celebrate,mixture,50.000,60.000,-18.512,1.000000
train,Chris Durban - Celebrate,vocals,50.000,60.000,-30.931,0.765000
train,Chris Durban - Celebrate,drums,50.000,60.000,-24.070,1.000000
train,Chris Durban - Celebrate,bass,50.000,60.000,-21.658,1.000000
train,Chris Durban - Celebrate,other,50.000,60.000,-26.035,1.000000
train,Chris Durban - Celebrate,mixture,60.000,70.000,-18.172,1.000000
train,Chris Durban - Celebrate,vocals,60.000,70.000,-27.575,0.765000
train,Chris Durban - Celebrate,drums,60.000,70.000,-24.382,1.000000
train,Chris Durban - Celebrate,bass,60.000,70.000,-21.450,1.000000
train,Chris Durban - Celebrate,other,60.000,70.000,-26.004,1.000000
train,Chris Durban - Celebrate,mixture,70.000,80.000,-17.960,1.000000
train,Chris Durban - Celebrate,vocals,70.000,80.000,-27.630,0.750000
train,Chris Durban - Celebrate,drums,70.000,80.000,-24.475,1.000000
train,Chris Durban - Celebrate,bass,70.000,80.000,-21.762,1.000000
train,Chris Durban - Celebrate,other,70.000,80.000,-24.044,1.000000
train,Chris Durban - Celebrate,mixture,80.000,90.000,-15.480,1.000000
train,Chris Durban - Celebrate,vocals,80.000,90.000,-22.016,0.930000
train,Chris Durban - Celebrate,drums,80.000,90.000,-24.075,1.000000
train,Chris Durban - Celebrate,bass,80.000,90.000,-21.940,1.000000
train,Chris Durban - Celebrate,other,80.000,90.000,-19.543,1.000000
train,Chris Durban - Celebrate,mixture,90.000,100.000,-15.204,1.000000
train,Chris Durban - Celebrate,vocals,90.000,100.000,-21.025,1.000000
train,Chris Durban - Celebrate,drums,90.000,100.000,-24.685,1.000000
train,Chris Durban - Celebrate,bass,90.000,100.000,-21.721,1.000000
train,Chris Durban - Celebrate,other,90.000,100.000,-19.229,1.000000
train,Chris Durban - Celebrate,mixture,100.000,110.000,-16.965,1.000000
train,Chris Durban - Celebrate,vocals,100.000,110.000,-25.857,0.930000
train,Chris Durban - Celebrate,drums,100.000,110.000,-27.170,0.435000
train,Chris Durban - Celebrate,bass,100.000,110.000,-21.688,1.000000
train,Chris Durban - Celebrate,other,100.000,110.000,-20.631,1.000000
train,Chris Durban - Celebrate,mixture,110.000,120.000,-18.945,1.000000
train,Chris Durban - Celebrate,vocals,110.000,120.000,-35.958,0.210000
train,Chris Durban - Celebrate,drums,110.000,120.000,-24.531,0.870000
train,Chris Durban - Celebrate,bass,110.000,120.000,-22.021,1.000000
train,Chris Durban - Celebrate,other,110.000,120.000,-25.809,1.000000
train,Chris Durban - Celebrate,mixture,120.000,130.000,-18.495,1.000000
train,Chris Durban - Celebrate,vocals,120.000,130.000,-28.867,0.880000
train,Chris Durban - Celebrate,drums,120.000,130.000,-24.650,1.000000
train,Chris Durban - Celebrate,bass,120.000,130.000,-21.640,1.000000
train,Chris Durban - Celebrate,other,120.000,130.000,-25.941,0.995000
train,Chris Durban - Celebrate,mixture,130.000,140.000,-18.470,1.000000
train,Chris Durban - Celebrate,vocals,130.000,140.000,-30.696,0.800000
train,Chris Durban - Celebrate,drums,130.000,140.000,-24.372,1.000000
train,Chris Durban - Celebrate,bass,130.000,140.000,-21.425,1.000000
train,Chris Durban - Celebrate,other,130.000,140.000,-25.516,1.000000
train,Chris Durban - Celebrate,mixture,140.000,150.000,-18.028,1.000000
train,Chris Durban - Celebrate,vocals,140.000,150.000,-29.471,0.605000
train,Chris Durban - Celebrate,drums,140.000,150.000,-24.460,1.000000
train,Chris Durban - Celebrate,bass,140.000,150.000,-21.847,1.000000
train,Chris Durban - Celebrate,other,140.000,150.000,-23.402,1.000000
train,Chris Durban - Celebrate,mixture,150.000,160.000,-15.225,1.000000
train,Chris Durban - Celebrate,vocals,150.000,160.000,-20.929,1.000000
train,Chris Durban - Celebrate,drums,150.000,160.000,-24.653,1.000000
train,Chris Durban - Celebrate,bass,150.000,160.000,-21.458,1.000000
train,Chris Durban - Celebrate,other,150.000,160.000,-19.308,1.000000
train,Chris Durban - Celebrate,mixture,160.000,170.000,-15.288,1.000000
train,Chris Durban - Celebrate,vocals,160.000,170.000,-21.505,1.000000
train,Chris Durban - Celebrate,drums,160.000,170.000,-24.385,1.000000
train,Chris Durban - Celebrate,bass,160.000,170.000,-21.704,1.000000
train,Chris Durban - Celebrate,other,160.000,170.000,-19.014,1.000000
train,Chris Durban - Celebrate,mixture,170.000,180.000,-17.584,1.000000
train,Chris Durban - Celebrate,vocals,170.000,180.000,-28.887,0.725000
train,Chris Durban - Celebrate,drums,170.000,180.000,-24.441,1.000000
train,Chris Durban - Celebrate,bass,170.000,180.000,-21.945,1.000000
train,Chris Durban - Celebrate,other,170.000,180.000,-21.995,0.995000
